Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
d9d354c12f18148bab32bf2ed40d5962,d__Bacteria,,,,,,,0.9999999999821109
cb6d9a0f3db6d0aac27bad6861774904,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,0.9963295146834373
056b95ab1f67233b36ecd5d3ade8267f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,,0.9999977275394758
08c25e1090e0b7f0d7a1b596aeb31dce,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,,0.9989351755513806
d61abb3b333837ff206612dead33e29a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,,0.999999533
a43bd1fedc03e64e70110b052a05fb4e,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999999946212719
859299b7054fe9d999d675f4430cbf76,d__Bacteria,p__Firmicutes,c__Bacilli,o__Exiguobacterales,f__Exiguobacteraceae,g__Exiguobacterium,,0.9999976298498037
3c63f88a0eced0b413825ef228f0f232,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,,,0.997330868
c30edd073427e7450c863336a0443527,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,,,,0.992497092
218c9caa9a1c505494999a72f13de7ce,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,,0.994068159
b846b59b7186892bda1f77c5c8a4ac74,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,,0.9995855698098046
bc71477a8ba4852ae09e147088df29f7,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Lysinibacillus,,0.9989723489069975
efcd21ccc0999877da4a433d092428d6,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Alloiococcus,,0.9999999576131646
cee0bab9ba7a178a2c4d01cfe88538f5,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9933863217470109
a42bdd398bde8607d0de21d725925118,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9948462997988339
bec809ebf6d4387bddf166cf13c773a2,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,0.9976220222643409
fc506419c14e3c2f9095b50a5195a777,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9942169926636548
5da5a46cada356320e11640a0da48ded,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,,0.9985485155090197
79c67b8998172ec08ae050cc75bc8f8b,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,,0.9988682896449939
6b413077741bb2b149207ff7e3b4ffbe,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,,0.9951929533194686
bc1d4fb57a5cdab2a6daa564606ec453,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,,0.9938375905133574
a9eff6b51fd1df9381f6f8eab2d7cac0,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Macrococcus,,0.9994578787990298
