Feature ID	Taxon	Consensus
85e612177251432542a411dd00572aef	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	1.0
85f0f7291b63043f9bef5d8505f7304d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
85f1d2731e923cc5749cd6a0dd4e1073	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_sp.	0.6
85f5b89cf4ffe3fc9053223ed5e64812	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas	1.0
85f8e124131dbc15c9daa380f4ad5e67	Unassigned	1.0
85f907008173d12e5968cb0cca295dd5	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	0.7
85fd79171e6052382d3ec2a4d39b1ca2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
8602228fb55968d73b92b5aec45dfb72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
860dda9dafff5eb609a6c4d6e2410192	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	1.0
860f75746cd9fd02318765e43a8cab87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.9
861186d08d5c4a2835c8843681861043	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1.0
8612eba8de28f02389ca567b970fbce5	Unassigned	1.0
8617adb913baecfd157ef39d2122461d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	0.8
86188d4bdecccb65bc6ad7ff3245a49b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
861dc0a623bc3121c63caf19872606dd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__uncultured_bacterium	0.8
862128fb39f9877ecc3d8463b71b8835	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.7
8622e7d748287b604e7c5d88c3877bb8	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__uncultured_bacterium	0.8
8625408388ef21d664aa0bc9fba51163	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.889
863315c402f81d3e3184016c3c1d3aa0	Unassigned	1.0
8637acc7b361b2d67453d439a5b4dee1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
863a90cd907df095fb1e8db8d73855b2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9
863b6182c7af88ab3c163c9157eace9e	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
8645ce4f98a168fac6bd5c0c345013d1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.0
86465a44eed36174dded01b4e194ac12	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	1.0
8647886381e48c83d6e5c2e5ca794f00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella	1.0
86526c02ae5388c0856e48906a04ffc5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
865de7b4ea21a89c973eadd3d68ac7ce	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
865e0c00dcbd663653242d0275732772	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast	1.0
8663ec325ca69618dba826c1dd575534	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
8679e090051383283a66c7c0918e13aa	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
8679ee3cfde999ba7e33831f5f6ad79a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__uncultured_bacterium	0.8
867ee6a537f3820a61735a4c31a63e7a	Unassigned	1.0
867f707f64e711de5c4d57a5a9623bb1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
86845cb1e8324a29ae161420d7f72bc0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	0.8
86858bbd816b032a7da31260a50a5b32	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	1.0
8689bcb6a636c24571ba716bfd2e5dde	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
868bc2e5b0dd0ae82cd5b2f3cb6e1e75	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium	1.0
8696cb2bccb5bf42086ec0b483040905	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Sporanaerobacter	0.8
86992cfde0dd30367e747507d2e2bd1d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__uncultured_bacterium	0.9
869bf150fd055a11d0ed66a7aaa34a79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter;s__uncultured_bacterium	1.0
869dff8f2b97e67baf274a56e26bb9bc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter	1.0
86a52394cf76752255aa49d329bd5110	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
86a73b7e977439d984d144bea0d492c4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
86a969b495e1f59841fe439c3d88a7b9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	1.0
86ab476064c703435bcc37639bac5d9a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Salinivibrio	0.9
86b82027aefaff330c265e79e3df5e4e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
86bc6f735ff04eed48598f1b33cb2a79	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides	1.0
86bf2de845ec220e55db983083bb8884	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_glacialipiscicola	1.0
86c263a19872e97f6e75e73f31d9850f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
86c4208ed37b9805483954ca544dd526	Unassigned	1.0
86d26ebe2594d61537e6a124cc0ecb79	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__S085;g__S085;s__uncultured_bacterium	0.667
86d9d4bef3cb2915c6042a79f2ab59d0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia	1.0
86e5506f9b2de42d02272eee4e73ddc8	Unassigned	1.0
86e9f1a4cfcdafe346c0002783db27a2	Unassigned	1.0
86ea7d2f38aeb85ba9a80f3618f35ead	Unassigned	1.0
86edb09c8336c8b492659757d8afcd8b	Unassigned	1.0
8705953fb823d361f8de0f9c77bcd5de	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
8707f52e0837d7cc1084efbe02fb6ced	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
870b51b896d505c40923c439f07cd24f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
8713204deb573738f856a164e9dce834	Unassigned	1.0
871a5ee75893735ab0d89542865acef9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Salinivibrio	0.9
87214d5bb4da26333baaf6fff398b335	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__uncultured_bacterium	0.6
872977b2dc19d46c0a314a8376008b0f	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
8729798a79812b78517015425e4b7acd	Unassigned	1.0
872c612e1ca9f0baf6c39a94cce0a8c9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
87335545fd6cc90e404609d149c27d7c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
8745853c8097a56d7407a1f9d9b7329d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.9
8753ba0c10f8aac305a37f0c11251f9b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
875885d45b59f206bed5dd3e4c1cfd27	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	1.0
875ae3105f79943b42d0ae8aba4a9cb2	Unassigned	1.0
8762f8e1a27b3035c68e4d7bafca3857	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
87641310f84238a018fe90e4c1b1b675	Unassigned	1.0
8779ca5387089100bb0ae6b8bb36dec5	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__Austwickia;s__Austwickia_chelonae	1.0
877a60f50b0b081056a97823bd864269	Unassigned	1.0
87818b07cd76064c004c5fea67803a20	Unassigned	1.0
878e1196591245654a44e02ea6ba0307	Unassigned	1.0
878eb04bb6724adc097809500fd95363	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	0.667
8790b0fc5f2ce9cef23040bd859c4450	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	1.0
879997b32552cd64e97b0a35f66d5231	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__uncultured;s__uncultured_bacterium	0.6
879c6bc06ce12b8d0931ea4419e27569	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
879d89d53d787441a4036b8818fbe262	Unassigned	1.0
879e389b2c15fb72cdef038095fad1fc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__uncultured_bacterium	1.0
87a1a3e9dc43fff3e9d07e7899d22321	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
87bf814d5110a104cbf5dc7aa11e0a23	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
87c9ab543b057160904dff048a9a26f9	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	1.0
87cb9003740ac2d2e8580dfd42e6bfba	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia	1.0
87ccac05e9124fb7f21c90ba8be5d2e8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
87cf7ec8179d7be96c573fca3411f1aa	Unassigned	1.0
87d99fb4c92375f66fe45a14c3757c77	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	0.889
87e9c34bc07861edde1ce09c72f97c47	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
87ea4f05631bb5b1778dcb41b328dbe0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	0.667
87eac2c9b66ad628441edd99d4854ee9	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	0.889
8813d8d772825714c03e4d20f664e387	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.0
881e3e9f6e77a8182422f28761284ec4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.7
8824fe6f5c4737c911d3f77c255744a1	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans;s__benzene_mineralizing	1.0
882761a0e018f7b50e5fa6be16db4704	Unassigned	1.0
88322a49b5bbf91787bfcfe6295c2287	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria_monocytogenes	0.9
8845821eeafc044cc5362abd9f9098fb	Unassigned	1.0
8847febaf5c65f1d0bcd886356d0a700	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
8848b9765d8f0b0738f77c8eeaa1c4d6	Unassigned	1.0
884bd9888ea848115ecea5c9344e94bf	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	1.0
8852b47d92eefb5303d4402f4e6a7fd9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.7
8852c0541dd6678c8cce85fa2535b74b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
88537881f73c1270be41f8026eea1631	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia	1.0
885b99fad017a304efe317141e550a64	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__uncultured_bacterium	0.75
8862b423e89fce40ab36f5afcd7c3cec	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
886a36586f8397e9e4fb11de68f1c904	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium	1.0
887f5b6a781eff7b4500ccb670f0c21b	Unassigned	1.0
888da82a036beeba6fa60b9fe8055138	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__uncultured_bacterium	0.8
88905a545c1ee1245815232d53364d31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
889d7edcef322d1df2b0332673cfbdce	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__uncultured_bacterium	0.9
889dd93ffa73c9b8032070616f16b8a8	Unassigned	1.0
88a5171a3d92bb4a2d40b4751e119ffe	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__uncultured_bacterium	0.7
88a6c4254df27e30d6d505b199c74c3b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
88a873eacbf168a7e0440a1775e19ea7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
88ab13dda1e4b29551bdf8c924507206	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
88bcc92e64ed6bc475840c4907c8a593	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	1.0
88d826e1b0d37c857cc7af0d21499f14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__Escherichia_coli	0.6
88e1661bc405efc7d66c4c231aeb1cf8	Unassigned	1.0
88e242219e7eb1132d159703239cf6af	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Salinivibrio	0.875
88e2f87aa03d2e585f65725fc0334dcd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9
88e6e08ced51197e01fe44a43668d44c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__uncultured_bacterium	0.75
88f43dde5733c198e76f32cb57e30447	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__uncultured_organism	0.9
88fc098899d2ec54708418d4646ff732	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__uncultured_bacterium	1.0
8904e5140a098146128477e9846567ff	Unassigned	1.0
8909871463e37e5dc977d7c188265420	Unassigned	1.0
8909e1868e9258980c56d8b77b110788	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	0.8
8914b74690b33ebe9de16384b09f63e2	Unassigned	1.0
8919a050855a1a3faa236218520bf148	Unassigned	1.0
891a25f2437ead932397aa77bae4003b	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
8921b201915f9e5bebbf0461d0bdb442	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	0.8
89238c936c4b23407dee4c19c9cdbb70	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
8923f62591cebf780f5f09bbe2382b3d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
892722af3dc3b06bcbd270ff96e48756	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	0.667
8928add5887daa9d9059cb27c48c6f3a	Unassigned	1.0
89292ed51afbac214ab34ab7813fa8ef	Unassigned	1.0
89295d5eaaee7d56cf453c8374c0ef47	Unassigned	1.0
892ff4c3e3230965592d116a6317d52a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
893487416eb2ce7faed99e72d2f9157d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
89350a81dca9315a514f1864f5bb9061	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__uncultured_bacterium	0.6
89361079f2b54cea64f4117d693b0114	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	1.0
893be9a641f2bf25165d3fcf8c2dc3c7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
89487ed07d9d06559bde1ba4f4ea4fbc	Unassigned	1.0
895a3dea57325cfa3e640947370478a9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	1.0
8977772fcff22e922ae018a346c0c9b1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.9
89781d0e39471b3d5ab2180f4f79afdf	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_bacterium	0.6
897d1fe00436fe2d4fe45eaaf572b473	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
897f0a0ea9c5d7dd89083eda15ac2c22	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__uncultured_bacterium	1.0
8986b008eb28ba580789132b6e6ed192	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__uncultured_organism	0.6
89879c65cddac400e33f6ae8b9581a7e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__uncultured_bacterium	0.857
898ed6c072b71e6469fa204c6dbcefbb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
89995db52422a8cce2e9a3c7d1b384bf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1.0
899b44e8d940fd3342f5b0a82d16ccd5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_bacterium	1.0
899f7fb9654602009960228ca9a95b24	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	1.0
89aca22340ddadc28c88cb2684a219f9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
89b01e8bab911bb4b3a572984ab23356	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.8
89b32855f049f606f94e2d29faa9a948	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
89b6f21c9e02ee1b86dc7c145f89f738	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter	1.0
89b93c0cc35e6a7e5b81803e98fe69c5	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__uncultured_bacterium	0.9
89bbe38abe4bf4091cff05dfaa953a9e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
89c32d91693559a1e1d0d6733767c737	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
89c791bf7f99993b2d7e33f3de779d1b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
89d262c694994477a9e6b9705e6c9162	Unassigned	1.0
89f816940190eeb2d3e2d2524cd73005	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__uncultured_bacterium	1.0
89fa5478b8888da7cb94dc28d115d611	Unassigned	1.0
8a06db9d72e01d3502c141a44a96ddb2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	1.0
8a0e4d04d9c9240e2b2b55ebf57a1cb4	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium	1.0
8a1cdf797930250e24eb3fbf0dbbdff1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium	1.0
8a1e01dc9655b3a6d592e7c50de44b6b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	1.0
8a205a59d735c313ec867e8e6d90c8c7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__uncultured_bacterium	0.857
8a24bb3e9b5cf7b57fd435c63b7579ae	Unassigned	1.0
8a34a37472c6502d8f39ef342c9d4730	Unassigned	1.0
8a376a1c9dfcc7c9d8f26148d8f679be	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Sphingobacteriaceae_bacterium	1.0
8a39ce986eff78b7ecd61e215d7c8e85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
8a3e37a09c0f88dddaf991071a6b0169	Unassigned	1.0
8a3ecd67f49270fc27eb4026fd12da10	Unassigned	1.0
